policy_id,state,effective_date,annual_premium,vehicle_age
POL100639,PA,2024-09-17,986.72,1
POL100640,NY,2024-09-19,1137.87,10
POL100641,FL,2024-02-29,1183.19,9
POL100642,NJ,2024-11-12,1700.85,15
POL100643,PA,2024-12-04,1278.17,6
POL100644,NY,2025-06-20,2818.84,0
POL100645,PA,2024-05-22,428.02,14
POL100646,PA,2024-02-29,656.96,12
POL100647,PA,2024-08-28,2174.96,0
POL100648,NY,2025-05-08,1501.41,5
POL100649,NY,2025-03-18,934.31,1
POL100650,FL,2025-03-28,776.2,4
POL100651,FL,2024-08-31,986.5,9
POL100652,PA,2025-02-18,1306.67,0
POL100653,PA,2024-02-27,739.2,4
POL100654,CT,2024-11-08,1589.41,5
POL100655,FL,2024-04-14,1478.22,7
POL100656,FL,2024-05-14,834.72,13
POL100657,NY,2024-03-11,1173.76,3
POL100658,NJ,2024-08-20,729.18,12
POL100659,PA,2025-03-09,1037.94,11
POL100660,NY,2024-09-16,971.97,13
POL100661,NJ,2024-06-14,1037.15,12
POL100662,NY,2024-11-13,1183.42,9
POL100663,PA,2024-04-01,2128.81,7
POL100664,NJ,2025-04-23,1474.54,3
POL100665,NJ,2024-09-27,1468.94,8
POL100666,FL,2024-03-31,4305.89,13
POL100667,NJ,2024-10-03,551.49,8
POL100668,NY,2025-05-01,1406.27,1
POL100669,FL,2025-05-08,990.55,7
POL100670,PA,2025-02-17,1349.22,14
POL100671,FL,2025-02-05,1014.87,14
POL100672,NJ,2024-03-16,726.34,1
POL100673,CT,2024-02-20,795.26,8
POL100674,PA,2024-01-26,1243.07,0
POL100675,NJ,2025-06-16,1408.5,5
POL100676,NY,2025-04-21,1145.11,1
POL100677,NY,2024-01-26,1111.98,5
POL100678,PA,2025-03-06,1541.54,4
POL100679,FL,2024-04-14,959.67,2
POL100680,FL,2024-08-11,1290.82,6
POL100681,PA,2024-03-18,1138.03,0
POL100682,PA,2025-02-09,1038.79,10
POL100683,NJ,2024-07-14,693.23,15
POL100684,NJ,2024-10-29,1121.85,5
POL100685,CT,2024-05-31,965.57,7
POL100686,NY,2024-11-07,819.07,9
POL100687,NY,2025-06-28,1432.97,6
POL100688,NY,2025-06-09,689.08,9
POL100689,NY,2025-02-11,460.69,13
POL100690,PA,2024-08-09,940.86,8
POL100691,NJ,2024-02-04,1686.66,15
POL100692,PA,2024-05-07,1029.92,2
POL100693,NJ,2025-02-20,1089.01,12
POL100694,CT,2025-01-25,1210.51,9
POL100695,FL,2024-08-15,747.71,7
POL100696,NY,2025-04-19,1215.08,6
POL100697,NJ,2024-03-05,1705.72,0
POL100698,FL,2025-05-19,1521.89,11
POL100699,PA,2024-01-29,840.41,1
POL100700,NJ,2024-02-15,735.46,0
POL100701,NJ,2024-03-20,763.83,6
POL100702,FL,2025-01-06,816.96,14
POL100703,PA,2024-10-17,734.53,0
POL100704,NJ,2025-03-13,1225.46,12
POL100705,NY,2024-03-13,488.08,8
POL100706,FL,2025-01-18,539.94,13
POL100707,NJ,2024-12-28,1130.52,5
POL100708,NJ,2024-12-16,895.63,9
POL100709,PA,2024-04-17,961.66,13
POL100710,NY,2024-08-30,1576.29,15
POL100711,FL,2024-11-11,789.37,2
POL100712,FL,2025-06-07,749.86,15
POL100713,NY,2025-05-02,1257.61,13
POL100714,FL,2024-03-21,1543.6,8
POL100715,NJ,2024-08-18,1058.53,15
POL100716,FL,2024-10-05,670.96,15
POL100717,PA,2024-04-11,953.48,8
POL100718,FL,2024-10-21,1196.98,15
POL100719,NJ,2024-03-07,893.88,10
POL100720,NY,2025-01-07,852.86,7
POL100721,NJ,2024-06-15,901.83,3
POL100722,NJ,2024-02-02,1975.06,14
POL100723,FL,2024-06-13,1502.15,9
POL100724,NY,2025-04-25,1411.11,6
POL100725,FL,2024-09-29,1055.67,5
POL100726,NY,2025-03-25,1149.49,13
POL100727,NY,2025-03-05,1048.11,0
POL100728,PA,2024-03-04,1046.21,14
POL100729,PA,2024-08-25,788.42,8
POL100730,FL,2024-05-03,2155.52,12
POL100731,NY,2025-03-19,937.57,8
POL100732,NJ,2025-01-04,1198.61,9
POL100733,PA,2025-05-11,1119.1,15
POL100734,NY,2025-03-30,821.19,8
POL100735,PA,2024-10-07,1237.62,7
POL100736,FL,2024-11-02,1326.25,5
POL100737,NY,2025-02-10,1747.07,8
POL100738,PA,2025-06-24,929.45,7
POL100739,NY,2024-09-10,2149.7,10
POL100740,NJ,2025-01-11,1141.74,15
POL100741,FL,2024-12-19,948.45,9
POL100742,CT,2025-06-20,1184.2,14
POL100743,FL,2025-05-06,939.57,5
POL100744,NY,2025-03-16,1462.87,5
POL100745,NY,2024-09-23,2666.71,7
POL100746,NY,2024-06-29,1422.19,0
POL100747,PA,2024-10-03,798.9,11
POL100748,FL,2024-08-19,686.23,15
POL100749,PA,2025-03-11,1330.6,7
POL100750,CT,2024-02-26,1279.16,9
POL100751,NJ,2024-09-24,795.64,4
POL100752,NY,2024-08-01,1046.42,12
POL100753,PA,2024-04-22,1100.38,11
POL100754,CT,2024-09-03,1463.46,7
POL100755,FL,2024-11-04,387.98,15
POL100756,NJ,2024-11-19,1580.83,1
POL100757,NY,2024-05-08,1077.47,0
POL100758,CT,2024-12-10,660.35,5
POL100759,PA,2024-03-03,1219.17,9
POL100760,CT,2024-09-08,654.51,9
POL100761,PA,2024-06-18,805.15,14
POL100762,NY,2024-08-20,934.71,15
POL100763,FL,2024-05-09,721.42,2
POL100764,FL,2024-06-06,1098.08,11
POL100765,PA,2024-02-03,551.92,3
POL100766,PA,2024-06-27,1108.1,5
POL100767,FL,2024-03-07,545.58,3
POL100768,NY,2025-05-28,1454.52,1
POL100769,NY,2024-04-16,1480.78,5
POL100770,CT,2024-08-09,591.59,12
POL100771,NY,2025-03-02,966.6,0
POL100772,NJ,2024-07-29,726.7,14
POL100773,NJ,2025-02-23,1621.12,2
POL100774,FL,2025-05-13,1157.38,11
POL100775,NY,2024-04-08,1193.21,15
POL100776,NY,2025-02-27,1158.47,5
POL100777,PA,2024-07-04,647.83,13
POL100778,NY,2025-03-01,1201.57,14
POL100779,NY,2025-03-24,1046.29,12
POL100780,NY,2024-07-09,1507.8,15
POL100781,FL,2024-05-12,757.62,10
POL100782,PA,2024-11-03,562.12,9
POL100783,PA,2024-05-12,767.58,12
POL100784,FL,2024-02-23,1050.89,14
POL100785,FL,2024-04-05,779.86,5
POL100786,NY,2025-01-02,1258.78,5
POL100787,NY,2024-10-03,980.17,5
POL100788,PA,2024-06-01,910.51,12
POL100789,NY,2024-04-28,1135.93,3
POL100790,CT,2024-08-07,1069.59,9
POL100791,NJ,2024-12-06,1522.66,13
POL100792,CT,2024-04-13,747.43,6
POL100793,FL,2024-06-18,483.5,15
POL100794,FL,2024-05-24,1129.02,7
POL100795,NY,2024-05-05,716.45,1
POL100796,FL,2024-11-18,922.12,12
POL100797,FL,2025-01-20,1364.47,1
POL100798,FL,2024-05-14,1414.6,7
POL100799,FL,2025-04-29,1734.54,2
POL100800,NJ,2024-02-12,1463.39,11
POL100801,PA,2025-03-06,1450.81,6
POL100802,NY,2025-02-10,1162.66,13
POL100803,NJ,2025-02-06,773.24,4
POL100804,NJ,2025-01-06,908.0,5
POL100805,NJ,2024-04-21,1179.42,7
POL100806,CT,2024-01-30,1315.91,2
POL100807,NY,2024-06-02,1451.06,14
POL100808,NY,2025-05-20,393.47,11
POL100809,NJ,2025-01-03,1131.6,14
POL100810,NJ,2024-06-23,1184.18,1
POL100811,NY,2025-01-13,611.83,11
POL100812,NY,2024-06-19,1409.11,3
POL100813,PA,2025-06-10,1020.41,0
POL100814,CT,2024-06-04,1288.74,0
POL100815,PA,2024-08-06,1973.24,11
POL100816,FL,2024-07-02,647.97,5
POL100817,PA,2025-05-30,1056.82,1
POL100818,NJ,2024-12-29,1849.2,8
POL100819,NY,2024-04-26,878.38,13
POL100820,NY,2024-08-19,1059.5,1
POL100821,NY,2025-02-23,1088.02,10
POL100822,FL,2024-02-28,928.3,8
POL100823,NY,2025-05-29,1104.76,10
POL100824,FL,2025-04-19,677.14,8
POL100825,FL,2024-06-16,1503.38,5
POL100826,NY,2025-03-10,1681.32,0
POL100827,PA,2025-05-24,751.95,7
POL100828,CT,2025-05-14,1038.06,15
POL100829,NJ,2024-04-10,1340.59,11
POL100830,NY,2024-08-23,1222.89,14
POL100831,PA,2025-05-31,1605.91,3
POL100832,NJ,2025-05-23,809.55,1
POL100833,CT,2025-04-04,651.31,4
POL100834,NY,2025-04-02,730.55,10
POL100835,NJ,2025-03-15,1239.75,3
POL100836,CT,2024-10-30,903.34,15
POL100837,CT,2024-08-18,1404.76,3
POL100838,NJ,2024-07-29,1127.06,4
POL100839,CT,2024-05-30,1028.15,14
POL100840,FL,2025-01-03,897.2,3
POL100841,CT,2025-04-16,1267.19,9
POL100842,FL,2024-07-17,3504.36,7
POL100843,PA,2024-11-06,1288.03,1
POL100844,FL,2025-04-24,1411.07,3
POL100845,NJ,2025-06-10,1032.65,10
POL100846,NY,2024-11-20,893.62,12
POL100847,NJ,2025-06-04,1873.41,6
POL100848,FL,2024-07-05,1166.15,4
POL100849,FL,2024-03-01,1609.01,1
POL100850,NY,2025-02-26,703.57,2
POL100851,PA,2025-05-26,777.86,0
POL100852,NY,2024-12-16,1041.89,11
POL100853,NY,2024-10-22,1139.39,6
POL100854,CT,2024-08-30,1519.66,11
POL100855,NY,2025-06-22,1360.96,13
POL100856,NY,2024-07-14,1465.35,1
POL100857,NJ,2024-11-29,1008.39,15
POL100858,NY,2024-01-15,747.9,8
POL100859,NY,2025-02-03,1161.19,0
POL100860,NY,2025-02-22,1169.35,15
POL100861,NY,2025-04-30,1326.91,9
POL100862,NJ,2025-05-05,814.98,15
POL100863,CT,2024-07-16,2875.6,15
POL100864,FL,2024-08-30,1149.65,4
POL100865,FL,2024-12-26,1086.29,8
POL100866,FL,2024-03-28,822.56,7
POL100867,PA,2024-09-15,1246.07,8
POL100868,CT,2024-02-24,548.45,8
POL100869,NJ,2024-03-11,1342.25,0
POL100870,PA,2024-11-20,901.6,14
POL100871,NY,2024-12-21,902.37,1
POL100872,NJ,2024-11-16,684.52,6
POL100873,FL,2024-10-15,837.09,0
POL100874,PA,2025-02-08,643.23,12
POL100875,PA,2025-01-28,1089.3,12
POL100876,NJ,2024-12-25,1643.67,1
POL100877,NY,2024-04-19,944.06,7
POL100878,NY,2024-05-18,958.06,7
POL100879,NY,2024-05-13,1001.37,1
POL100880,CT,2025-01-14,1409.88,5
POL100881,FL,2024-05-16,790.8,9
POL100882,PA,2025-05-19,1114.17,15
POL100883,CT,2025-03-29,1532.46,9
POL100884,PA,2024-11-16,1246.56,4
POL100885,FL,2025-03-12,1528.79,15
POL100886,PA,2024-02-03,1780.65,0
POL100887,CT,2025-02-23,1477.19,2
POL100888,FL,2025-04-06,954.07,11
POL100889,FL,2024-08-18,822.41,8
POL100890,NY,2024-05-22,1652.55,3
POL100891,NJ,2025-02-01,1176.99,10
POL100892,FL,2024-11-10,1431.16,12
POL100893,FL,2024-09-30,1148.55,14
POL100894,NJ,2025-04-21,956.94,2
POL100895,NY,2024-07-29,884.54,9
POL100896,NY,2024-05-08,1195.04,1
POL100897,NJ,2024-02-15,1141.15,14
POL100898,PA,2024-06-02,578.35,1
POL100899,NY,2025-05-25,1522.82,5
POL100900,FL,2024-08-22,1208.06,8
POL100901,PA,2025-01-25,582.1,4
POL100902,PA,2025-04-11,1412.01,3
POL100903,FL,2025-05-13,1194.31,3
POL100904,PA,2024-06-09,1446.12,5
POL100905,PA,2024-08-08,829.49,13
POL100906,PA,2025-04-22,1074.51,10
POL100907,NY,2024-05-08,848.55,0
POL100908,PA,2024-08-03,828.76,14
POL100909,PA,2024-07-13,1121.57,0
POL100910,PA,2025-02-13,2452.82,3
POL100911,NY,2024-11-19,1787.61,1
POL100912,NY,2024-12-02,583.56,1
POL100913,CT,2024-11-16,1216.92,4
POL100914,NJ,2024-04-11,1065.95,4
POL100915,NY,2024-11-27,1686.03,13
POL100916,FL,2024-01-24,738.95,3
POL100917,FL,2024-05-09,948.11,12
POL100918,FL,2024-11-15,679.26,10
POL100919,NY,2025-06-20,636.46,12
POL100920,NY,2024-07-22,984.99,4
POL100921,NY,2025-05-30,1381.62,3
POL100922,CT,2024-09-14,1266.81,2
POL100923,PA,2025-05-04,773.69,1
POL100924,NJ,2024-10-04,1137.16,1
POL100925,PA,2024-07-10,770.63,10
POL100926,NJ,2025-01-18,1824.81,8
POL100927,FL,2024-06-30,732.05,11
POL100928,NY,2024-06-10,881.33,6
POL100929,NY,2024-05-13,1784.92,12
POL100930,PA,2024-11-17,551.67,11
POL100931,CT,2024-08-26,1375.14,6
POL100932,NJ,2024-08-05,963.22,14
POL100933,NY,2025-01-10,725.92,12
POL100934,NY,2024-03-11,1728.37,2
POL100935,NY,2024-06-06,1064.62,10
POL100936,NY,2025-02-04,689.26,15
POL100937,NY,2024-09-23,1866.2,15
POL100938,CT,2025-02-28,1011.48,12
POL100939,NJ,2025-06-23,1087.83,1
POL100940,NJ,2024-11-30,719.02,3
POL100941,NJ,2024-04-18,1652.54,11
POL100942,NY,2024-02-25,1152.45,8
POL100943,NY,2024-03-04,663.34,0
POL100944,FL,2025-05-23,1209.92,6
POL100945,FL,2025-05-19,827.05,6
POL100946,PA,2025-06-23,396.13,13
POL100947,NY,2024-06-08,525.98,15
POL100948,NY,2025-04-03,922.2,15
POL100949,FL,2024-05-27,1076.85,4
POL100950,NJ,2024-04-17,939.21,2
POL100951,NJ,2025-04-28,1362.77,15
POL100952,PA,2024-06-25,1641.27,10
POL100953,PA,2024-05-16,1036.11,9
POL100954,PA,2024-07-08,1981.48,6
POL100955,FL,2024-04-18,883.0,12
POL100956,CT,2024-03-30,735.01,9
POL100957,NJ,2025-04-03,818.22,2
POL100958,CT,2025-02-16,1202.93,0
POL100959,PA,2024-01-13,1391.09,0
POL100960,CT,2024-04-29,1161.93,14
POL100961,NY,2024-04-26,1877.01,5
POL100962,FL,2024-11-15,675.29,2
POL100963,FL,2024-10-28,1451.11,2
POL100964,NY,2024-11-23,2262.22,5
POL100965,NJ,2024-03-17,905.03,10
POL100966,NJ,2024-04-03,767.38,10
POL100967,FL,2024-11-21,1618.64,15
POL100968,CT,2024-11-09,855.07,15
POL100969,NJ,2024-03-19,1196.83,6
POL100970,FL,2025-04-20,669.21,15
POL100971,CT,2025-03-21,1272.93,9
POL100972,PA,2024-04-13,1253.59,9
POL100973,PA,2025-03-14,1175.39,2
POL100974,NJ,2025-03-05,1183.42,9
POL100975,NY,2025-02-13,1644.69,10
POL100976,FL,2024-04-04,625.52,15
POL100977,NJ,2024-11-16,680.2,14
POL100978,CT,2024-10-17,1150.88,3
POL100979,NJ,2025-04-25,999.85,13
POL100980,NJ,2024-09-19,1251.82,1
POL100981,NY,2024-04-26,1005.8,9
POL100982,CT,2025-05-27,1036.88,5
POL100983,PA,2024-12-10,1400.49,4
POL100984,NJ,2024-05-15,2842.75,10
POL100985,NY,2024-12-14,1760.03,2
POL100986,NY,2024-11-15,1075.58,10
POL100987,PA,2025-04-26,1994.1,13
POL100988,NJ,2024-07-04,1287.04,12
POL100989,CT,2024-06-18,1513.6,13
POL100990,FL,2025-04-26,1732.22,11
POL100991,CT,2024-03-17,1108.63,8
POL100992,PA,2025-02-14,1917.28,2
POL100993,PA,2024-07-20,1174.24,4
POL100994,PA,2024-02-13,1365.37,5
POL100995,FL,2024-11-06,1093.74,14
POL100996,PA,2024-04-03,1081.58,15
POL100997,NY,2024-11-01,1448.17,13
POL100998,PA,2024-10-13,974.14,9
POL100999,NJ,2024-03-27,932.5,0
POL101000,NJ,2024-08-10,903.3,4
POL101001,FL,2025-02-18,1340.04,9
POL101002,PA,2024-11-19,2350.61,11
POL101003,CT,2024-11-22,1153.75,0
POL101004,PA,2025-01-11,1294.48,10
POL101005,NY,2025-05-16,1677.01,7
POL101006,PA,2025-02-15,931.53,4
POL101007,PA,2024-03-01,734.39,7
POL101008,NY,2025-01-16,1068.8,10
POL101009,PA,2025-05-24,798.12,2
POL101010,FL,2024-05-05,1095.37,5
POL101011,NY,2024-06-23,739.1,5
POL101012,NY,2025-03-15,788.27,4
POL101013,NY,2025-01-20,1359.22,0
POL101014,FL,2025-05-28,622.49,14
POL101015,PA,2024-01-07,1084.66,8
POL101016,NY,2025-06-15,1040.7,2
POL101017,PA,2024-02-05,1406.72,13
POL101018,NY,2024-02-03,692.56,14
POL101019,NJ,2025-04-17,1096.66,4
POL101020,PA,2024-06-16,1139.3,0
POL101021,CT,2024-06-23,1214.08,7
POL101022,PA,2025-04-09,1481.55,10
POL101023,PA,2024-12-02,923.51,11
POL101024,PA,2025-01-29,800.63,15
POL101025,PA,2025-01-08,665.82,12
POL101026,PA,2025-04-28,771.14,7
POL101027,NY,2024-04-28,740.51,14
POL101028,PA,2025-04-19,841.77,11
POL101029,PA,2025-02-03,822.67,6
POL101030,NY,2025-04-08,1032.25,13
POL101031,PA,2025-06-09,974.25,15
POL101032,NY,2025-01-19,1330.47,2
POL101033,NJ,2024-12-11,1691.97,15
POL101034,NY,2024-04-29,1560.02,11
POL101035,NY,2024-07-05,1659.39,14
POL101036,NY,2024-12-28,1248.25,9
POL101037,NJ,2025-01-16,933.23,0
POL101038,PA,2025-04-14,1149.85,0
POL101039,NY,2025-06-08,854.08,11
POL101040,FL,2025-05-29,1063.37,1
POL101041,NY,2024-05-07,1454.65,2
POL101042,PA,2024-04-10,1556.16,10
POL101043,NJ,2025-01-12,1190.39,4
POL101044,NY,2025-04-26,2126.72,0
POL101045,FL,2025-01-27,1014.21,9
POL101046,NY,2024-12-20,1116.37,5
POL101047,NY,2025-01-01,741.99,10
POL101048,FL,2025-03-19,755.73,14
POL101049,NJ,2024-03-20,971.87,5
POL101050,FL,2025-03-03,1039.76,7
POL101051,FL,2024-06-07,579.75,0
POL101052,FL,2024-08-05,867.95,12
POL101053,NJ,2024-05-14,645.24,5
POL101054,NY,2025-06-03,679.43,2
POL101055,FL,2025-02-11,617.54,8
POL101056,FL,2025-06-25,610.93,9
POL101057,NJ,2025-04-15,1123.05,2
POL101058,CT,2024-03-09,746.28,11
POL101059,CT,2024-11-01,977.71,14
POL101060,PA,2024-06-16,799.8,15
POL101061,CT,2025-03-12,1234.41,7
POL101062,NY,2025-01-26,863.18,1
POL101063,FL,2025-02-18,1452.78,12
POL101064,PA,2025-04-25,1217.14,2
POL101065,NJ,2024-10-04,946.17,0
POL101066,PA,2024-03-23,872.15,5
POL101067,NJ,2024-06-22,1889.32,11
POL101068,NY,2024-05-15,1354.29,13
POL101069,NJ,2024-02-04,1055.79,6
POL101070,NY,2025-01-12,1752.58,6
POL101071,CT,2024-01-31,724.32,12
POL101072,NJ,2024-01-22,1046.65,9
POL101073,PA,2024-12-07,884.63,10
POL101074,PA,2024-04-06,1238.04,11
POL101075,NY,2024-01-10,1215.52,5
POL101076,PA,2024-08-11,1430.11,9
POL101077,NJ,2025-05-11,672.28,0
POL101078,FL,2025-06-18,1305.92,12
POL101079,NY,2025-06-22,978.49,13
POL101080,PA,2024-03-01,1906.58,11
POL101081,PA,2024-05-23,701.15,3
POL101082,PA,2025-05-05,799.88,2
POL101083,FL,2025-03-01,1358.92,4
POL101084,FL,2024-09-28,1799.35,3
POL101085,NJ,2024-03-15,1054.04,6
POL101086,FL,2024-07-21,1425.57,5
POL101087,FL,2024-01-24,956.51,13
POL101088,NY,2024-08-18,885.16,3
POL101089,FL,2024-11-21,1088.37,1
POL101090,PA,2025-03-13,612.25,0
POL101091,NY,2024-08-27,1032.71,7
POL101092,NJ,2024-01-16,1015.54,1
POL101093,FL,2024-02-21,898.21,2
POL101094,FL,2024-09-21,1384.34,2
POL101095,FL,2025-04-21,601.98,10
POL101096,NY,2025-01-15,2299.54,4
POL101097,PA,2024-05-27,823.52,4
POL101098,FL,2024-10-04,1130.67,5
POL101099,NJ,2025-03-28,1194.55,1
POL101100,CT,2024-08-15,759.33,8
POL101101,NJ,2024-05-06,750.74,0
POL101102,FL,2024-11-17,1304.26,11
POL101103,NY,2024-08-20,1236.11,8
POL101104,PA,2024-08-04,1527.68,3
POL101105,FL,2024-07-10,1035.94,15
POL101106,NY,2024-03-23,1223.27,9
POL101107,NY,2025-04-13,805.46,11
POL101108,PA,2024-11-12,892.32,0
POL101109,NY,2024-07-28,1139.02,11
POL101110,PA,2024-05-26,943.67,3
POL101111,NY,2024-04-13,1019.5,14
POL101112,NJ,2025-03-16,1946.48,1
POL101113,NY,2024-09-29,820.63,5
POL101114,NY,2025-01-06,1120.04,1
POL101115,NY,2025-01-18,763.26,7
POL101116,NJ,2024-02-27,1382.62,11
POL101117,FL,2024-12-25,1736.18,12
POL101118,NJ,2024-12-10,1103.88,3
POL101119,PA,2024-07-31,1321.27,1
POL101120,NJ,2025-04-25,1544.83,14
POL101121,NY,2024-09-27,674.7,5
POL101122,NJ,2024-09-28,1517.62,12
POL101123,PA,2024-02-21,1211.48,1
POL101124,NY,2024-12-25,2035.1,10
POL101125,PA,2025-01-26,1351.47,0
POL101126,FL,2025-01-21,841.6,0
POL101127,FL,2024-06-27,989.65,9
POL101128,PA,2024-04-15,1423.76,15
POL101129,NY,2024-08-14,898.81,5
POL101130,NY,2024-07-24,816.65,12
POL101131,FL,2024-05-14,1647.07,9
POL101132,NJ,2024-09-21,1657.35,0
POL101133,PA,2025-01-12,1328.25,11
POL101134,NY,2025-01-18,1385.53,7
POL101135,NJ,2024-04-11,1314.79,1
POL101136,NY,2024-04-11,742.11,13
POL101137,PA,2025-04-04,1275.15,5
POL101138,NY,2025-06-07,940.92,15
POL101139,FL,2025-02-18,1521.48,11
POL101140,CT,2025-01-11,977.83,4
POL101141,PA,2024-08-17,1221.32,8
POL101142,PA,2025-02-14,925.65,1
POL101143,NY,2024-04-02,1560.24,1
POL101144,NJ,2025-01-04,924.36,0
POL101145,NY,2024-05-03,1369.72,1
POL101146,FL,2024-09-25,1484.9,11
POL101147,NJ,2024-07-17,706.75,11
POL101148,NY,2024-02-13,1034.16,15
POL101149,FL,2024-06-29,1577.43,11
POL101150,CT,2024-10-17,1843.66,2
POL101151,PA,2024-06-24,1185.69,0
POL101152,FL,2025-05-19,953.9,10
POL101153,NY,2024-01-19,2270.68,3
POL101154,NJ,2024-10-22,4725.36,13
POL101155,NY,2024-05-15,1355.54,10
POL101156,FL,2024-11-22,979.97,5
POL101157,PA,2024-12-24,1410.94,10
POL101158,NY,2025-05-21,1529.88,12
POL101159,NJ,2025-05-19,602.18,2
POL101160,NY,2024-08-06,1271.0,10
POL101161,PA,2024-01-22,731.73,4
POL101162,PA,2025-03-24,447.82,1
POL101163,PA,2025-03-16,835.11,5
POL101164,NY,2024-07-03,1154.57,9
POL101165,PA,2024-11-29,1438.48,5
POL101166,NJ,2024-02-20,848.09,8
POL101167,PA,2025-03-03,2729.69,10
POL101168,PA,2024-07-22,1094.72,1
POL101169,NY,2025-01-14,843.24,1
POL101170,NY,2025-03-20,831.31,12
POL101171,PA,2024-09-30,1298.33,5
POL101172,NY,2025-06-03,1203.51,4
POL101173,CT,2024-12-18,704.58,6
POL101174,NY,2024-01-12,1948.34,12
POL101175,NY,2024-03-01,1307.29,8
POL101176,FL,2024-10-20,1031.02,15
POL101177,FL,2024-07-08,1292.84,4
POL101178,FL,2024-02-07,1016.05,5
POL101179,PA,2025-03-26,1148.29,13
POL101180,NJ,2024-11-21,645.2,7
POL101181,NJ,2024-05-22,1105.07,8
POL101182,PA,2024-09-01,876.17,9
POL101183,PA,2024-09-17,1742.18,3
POL101184,CT,2024-11-27,929.17,2
POL101185,NY,2025-04-21,772.27,5
POL101186,FL,2024-09-19,882.07,15
POL101187,FL,2025-02-15,824.69,9
POL101188,NY,2024-07-07,599.58,15
POL101189,NJ,2024-04-08,1134.4,15
POL101190,NJ,2025-06-30,971.84,13
POL101191,FL,2024-05-27,985.82,6
POL101192,NY,2024-12-04,681.25,2
POL101193,NJ,2024-12-12,754.96,4
POL101194,FL,2025-06-12,780.63,0
POL101195,NJ,2025-06-11,1298.65,9
POL101196,NY,2024-04-18,3004.57,1
POL101197,NY,2024-09-10,1212.78,6
POL101198,PA,2024-09-18,1794.43,1
POL101199,NJ,2024-02-18,748.67,6
POL101200,PA,2024-06-10,1903.97,8
POL101201,CT,2024-09-23,1993.7,11
POL101202,NJ,2024-05-26,877.12,15
POL101203,PA,2024-10-13,1071.77,4
POL101204,NJ,2024-04-11,915.08,3
POL101205,NY,2025-01-17,1028.23,2
POL101206,NJ,2024-11-20,1238.26,8
POL101207,PA,2025-01-20,758.21,5
POL101208,NY,2025-06-03,640.5,6
POL101209,PA,2024-04-02,720.12,14
POL101210,FL,2024-05-02,821.0,5
POL101211,NJ,2024-12-21,1504.22,15
POL101212,NY,2024-04-02,699.01,5
POL101213,NY,2024-08-13,1251.17,2
POL101214,NY,2024-02-22,879.88,13
POL101215,PA,2024-12-26,1372.73,0
POL101216,FL,2025-03-02,1178.94,4
POL101217,NY,2024-09-19,1229.26,0
POL101218,NJ,2024-02-16,1720.61,7
POL101219,FL,2024-06-24,1742.21,13
POL101220,NY,2024-04-16,684.81,12
POL101221,PA,2024-11-20,974.76,2
POL101222,NY,2025-06-25,778.28,12
POL101223,NY,2024-11-17,830.78,2
POL101224,NY,2024-08-07,1217.91,3
POL101225,NJ,2024-10-09,1127.38,1
POL101226,FL,2024-05-17,1210.2,0
POL101227,PA,2024-10-31,777.62,6
POL101228,CT,2024-08-27,1154.39,14
POL101229,PA,2024-04-20,1080.32,14
POL101230,PA,2024-05-31,670.0,13
POL101231,NY,2024-02-12,1014.3,8
POL101232,NY,2024-09-27,2031.01,10
POL101233,NJ,2024-11-17,1036.72,0
POL101234,NY,2025-02-06,801.93,5
POL101235,NY,2024-03-30,1244.31,12
POL101236,NJ,2025-02-15,1453.47,5
POL101237,PA,2024-10-04,723.81,9
POL101238,NJ,2024-10-15,816.09,14
POL101239,NY,2024-12-07,693.62,8
POL101240,NY,2025-02-14,728.25,13
POL101241,FL,2025-05-15,799.59,6
POL101242,FL,2024-07-17,770.09,15
POL101243,NY,2025-03-01,1265.67,2
POL101244,PA,2024-07-25,913.33,12
POL101245,NY,2024-06-27,1495.77,2
POL101246,NY,2024-02-29,2500.82,2
POL101247,NJ,2024-09-13,664.85,6
POL101248,PA,2024-12-15,1032.59,4
POL101249,NY,2025-01-21,1470.72,4
POL101250,NY,2024-05-20,1104.26,15
POL101251,CT,2024-12-25,1436.71,7
POL101252,FL,2024-02-22,1488.19,7
POL101253,NY,2025-04-30,2098.74,11
POL101254,PA,2024-05-18,789.66,15
POL101255,NY,2024-08-30,1426.46,5
POL101256,NY,2024-07-19,1528.78,1
POL101257,FL,2024-07-28,2115.88,11
POL101258,PA,2024-05-23,842.92,0
POL101259,PA,2024-02-16,974.52,15
POL101260,PA,2025-03-25,713.72,10
POL101261,FL,2024-10-23,1189.1,15
POL101262,NJ,2025-05-17,894.19,4
POL101263,CT,2024-03-14,918.27,13
POL101264,NJ,2025-06-17,1182.78,8
POL101265,FL,2025-06-25,833.86,1
POL101266,NJ,2025-03-28,1388.01,12
POL101267,NY,2025-03-17,1792.25,8
POL101268,NY,2024-09-30,741.15,1
POL101269,PA,2024-12-08,784.73,8
POL101270,FL,2024-01-15,1334.25,5
POL101271,NY,2024-05-10,1828.41,8
POL101272,FL,2024-09-28,1237.83,11
POL101273,PA,2024-12-18,1115.69,14
POL101274,CT,2024-11-27,1337.69,7
POL101275,NJ,2025-02-09,1627.34,10
POL101276,NY,2024-10-01,1146.04,13
POL101277,PA,2024-02-02,914.8,10
POL101278,NY,2025-06-24,651.5,14
POL101279,NY,2024-09-25,1602.03,2
